HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,251,0.064527,0.00246439,0.0669914
"20,20,20,20,20",0.001,3000,0.0783018,252,0.0654788,0.00117472,0.0666536
"20,20,20,20,20",0.001,3000,0.0783018,253,0.0642423,0.002416,0.0666583
"20,20,20,20,20",0.001,3000,0.0783018,254,0.065154,0.00117563,0.0663296
"20,20,20,20,20",0.001,3000,0.0783018,255,0.0639632,0.00236847,0.0663317
"20,20,20,20,20",0.001,3000,0.0783018,256,0.0648382,0.00117642,0.0660146
"20,20,20,20,20",0.001,3000,0.0783018,257,0.063693,0.00232382,0.0660168
"20,20,20,20,20",0.001,3000,0.0783018,258,0.0645345,0.00117784,0.0657124
"20,20,20,20,20",0.001,3000,0.0783018,259,0.0634338,0.00228326,0.0657171
"20,20,20,20,20",0.001,3000,0.0783018,260,0.0642451,0.00118042,0.0654255
"20,20,20,20,20",0.001,3000,0.0783018,261,0.0631873,0.00224744,0.0654347
"20,20,20,20,20",0.001,3000,0.0783018,262,0.063971,0.00118458,0.0651556
"20,20,20,20,20",0.001,3000,0.0783018,263,0.0629543,0.00221656,0.0651709
"20,20,20,20,20",0.001,3000,0.0783018,264,0.0637127,0.00119073,0.0649034
"20,20,20,20,20",0.001,3000,0.0783018,265,0.0627355,0.00219061,0.0649261
"20,20,20,20,20",0.001,3000,0.0783018,266,0.0634699,0.00119931,0.0646692
"20,20,20,20,20",0.001,3000,0.0783018,267,0.0625306,0.00216943,0.0647001
"20,20,20,20,20",0.001,3000,0.0783018,268,0.0632415,0.00121095,0.0644524
"20,20,20,20,20",0.001,3000,0.0783018,269,0.0623392,0.0021528,0.064492
"20,20,20,20,20",0.001,3000,0.0783018,270,0.0630256,0.00122653,0.0642521
"20,20,20,20,20",0.001,3000,0.0783018,271,0.0621602,0.00214058,0.0643008
"20,20,20,20,20",0.001,3000,0.0783018,272,0.0628196,0.00124743,0.0640671
"20,20,20,20,20",0.001,3000,0.0783018,273,0.0619918,0.00213289,0.0641247
"20,20,20,20,20",0.001,3000,0.0783018,274,0.0626201,0.00127577,0.0638959
"20,20,20,20,20",0.001,3000,0.0783018,275,0.0618322,0.00213035,0.0639625
"20,20,20,20,20",0.001,3000,0.0783018,276,0.0624227,0.00131487,0.0637376
"20,20,20,20,20",0.001,3000,0.0783018,277,0.0616787,0.00213455,0.0638132
"20,20,20,20,20",0.001,3000,0.0783018,278,0.0622223,0.00136971,0.0635921
"20,20,20,20,20",0.001,3000,0.0783018,279,0.0615286,0.00214849,0.0636771
"20,20,20,20,20",0.001,3000,0.0783018,280,0.0620135,0.00144707,0.0634606
"20,20,20,20,20",0.001,3000,0.0783018,281,0.0613791,0.00217664,0.0635557
"20,20,20,20,20",0.001,3000,0.0783018,282,0.0617909,0.00155423,0.0633452
"20,20,20,20,20",0.001,3000,0.0783018,283,0.061227,0.00222324,0.0634503
"20,20,20,20,20",0.001,3000,0.0783018,284,0.0615513,0.00169393,0.0632452
"20,20,20,20,20",0.001,3000,0.0783018,285,0.0610691,0.00228661,0.0633557
"20,20,20,20,20",0.001,3000,0.0783018,286,0.0612953,0.00185393,0.0631492
"20,20,20,20,20",0.001,3000,0.0783018,287,0.0609016,0.00234993,0.0632515
"20,20,20,20,20",0.001,3000,0.0783018,288,0.0610289,0.00199677,0.0630257
"20,20,20,20,20",0.001,3000,0.0783018,289,0.0607173,0.00237825,0.0630955
"20,20,20,20,20",0.001,3000,0.0783018,290,0.0607581,0.00206769,0.0628258
"20,20,20,20,20",0.001,3000,0.0783018,291,0.0604989,0.002337,0.0628359
"20,20,20,20,20",0.001,3000,0.0783018,292,0.060476,0.0020298,0.0625058
"20,20,20,20,20",0.001,3000,0.0783018,293,0.0602195,0.00222314,0.0624426
"20,20,20,20,20",0.001,3000,0.0783018,294,0.0601702,0.00189482,0.062065
"20,20,20,20,20",0.001,3000,0.0783018,295,0.0598769,0.00207174,0.0619486
"20,20,20,20,20",0.001,3000,0.0783018,296,0.0598603,0.0017117,0.061572
"20,20,20,20,20",0.001,3000,0.0783018,297,0.0595236,0.00192903,0.0614526
"20,20,20,20,20",0.001,3000,0.0783018,298,0.0596003,0.00152972,0.06113
"20,20,20,20,20",0.001,3000,0.0783018,299,0.0592301,0.00182598,0.0610561
"20,20,20,20,20",0.001,3000,0.0783018,300,0.0594399,0.00137616,0.0608161
"20,20,20,20,20",0.001,3000,0.0783018,301,0.0590449,0.00177538,0.0608203
"20,20,20,20,20",0.001,3000,0.0783018,302,0.0594133,0.00125983,0.0606732
"20,20,20,20,20",0.001,3000,0.0783018,303,0.058999,0.00178421,0.0607832
"20,20,20,20,20",0.001,3000,0.0783018,304,0.0595521,0.00118614,0.0607382
"20,20,20,20,20",0.001,3000,0.0783018,305,0.0591244,0.00186714,0.0609916
"20,20,20,20,20",0.001,3000,0.0783018,306,0.0598943,0.00117237,0.0610667
"20,20,20,20,20",0.001,3000,0.0783018,307,0.0594593,0.00205308,0.0615124
"20,20,20,20,20",0.001,3000,0.0783018,308,0.0604646,0.00125247,0.0617171
"20,20,20,20,20",0.001,3000,0.0783018,309,0.0600123,0.00236183,0.0623742
"20,20,20,20,20",0.001,3000,0.0783018,310,0.0611953,0.00143569,0.062631
"20,20,20,20,20",0.001,3000,0.0783018,311,0.0606627,0.00271556,0.0633783
"20,20,20,20,20",0.001,3000,0.0783018,312,0.0618223,0.001613,0.0634353
"20,20,20,20,20",0.001,3000,0.0783018,313,0.0610948,0.00290035,0.0639951
"20,20,20,20,20",0.001,3000,0.0783018,314,0.0619835,0.00162161,0.0636051
"20,20,20,20,20",0.001,3000,0.0783018,315,0.0610088,0.00279619,0.063805
